Source, Target, Type, Weight
4857, 47, Directed, 1.0
47, 712, Directed, 1.0
712, 49, Directed, 1.0
49, 5082, Directed, 1.0
5082, 47, Directed, 1.0
47, 5072, Directed, 1.0
5072, 61, Directed, 1.0
61, 48, Directed, 1.0
48, 4, Directed, 1.0
4, 166, Directed, 1.0
166, 2887, Directed, 1.0
2887, 5078, Directed, 1.0
5078, 627, Directed, 1.0
627, 2889, Directed, 1.0
2889, 2891, Directed, 1.0
2891, 60, Directed, 1.0
60, 105, Directed, 1.0
105, 60, Directed, 1.0
60, 82, Directed, 1.0
82, 2136, Directed, 1.0
2136, 36, Directed, 1.0
36, 464, Directed, 1.0
464, 518, Directed, 1.0
518, 2183, Directed, 1.0
2183, 97, Directed, 1.0
97, 4857, Directed, 1.0
4857, 5082, Directed, 1.0
5082, 106, Directed, 1.0
106, 5072, Directed, 1.0
5072, 61, Directed, 1.0
61, 261, Directed, 1.0
261, 1156, Directed, 1.0
1156, 1599, Directed, 1.0
1599, 62, Directed, 1.0
62, 24, Directed, 1.0
24, 1624, Directed, 1.0
1624, 60, Directed, 1.0
60, 105, Directed, 1.0
105, 5076, Directed, 1.0
5076, 5075, Directed, 1.0
5075, 47, Directed, 1.0
47, 1325, Directed, 1.0
1325, 2264, Directed, 1.0
2264, 61, Directed, 1.0
61, 261, Directed, 1.0
261, 709, Directed, 1.0
709, 679, Directed, 1.0
679, 698, Directed, 1.0
698, 695, Directed, 1.0
695, 673, Directed, 1.0
673, 786, Directed, 1.0
786, 679, Directed, 1.0
679, 698, Directed, 1.0
698, 695, Directed, 1.0
695, 2006, Directed, 1.0
2006, 2157, Directed, 1.0
2157, 47, Directed, 1.0
47, 5077, Directed, 1.0
5077, 93, Directed, 1.0
93, 4, Directed, 1.0
4, 329, Directed, 1.0
329, 5079, Directed, 1.0
5079, 5074, Directed, 1.0
5074, 23, Directed, 1.0
23, 114, Directed, 1.0
114, 62, Directed, 1.0
62, 82, Directed, 1.0
82, 2136, Directed, 1.0
2136, 117, Directed, 1.0
117, 2060, Directed, 1.0
2060, 245, Directed, 1.0
245, 47, Directed, 1.0
47, 2699, Directed, 1.0
2699, 627, Directed, 1.0
627, 2891, Directed, 1.0
2891, 60, Directed, 1.0
60, 82, Directed, 1.0
82, 36, Directed, 1.0
36, 464, Directed, 1.0
464, 1353, Directed, 1.0
1353, 28, Directed, 1.0
28, 2012, Directed, 1.0
2012, 1584, Directed, 1.0
1584, 309, Directed, 1.0
309, 1605, Directed, 1.0
1605, 1551, Directed, 1.0
1551, 47, Directed, 1.0
47, 1353, Directed, 1.0
1353, 60, Directed, 1.0
60, 900, Directed, 1.0
900, 712, Directed, 1.0
712, 882, Directed, 1.0
882, 482, Directed, 1.0
482, 60, Directed, 1.0
60, 847, Directed, 1.0
847, 2699, Directed, 1.0
2699, 627, Directed, 1.0
627, 2891, Directed, 1.0
2891, 60, Directed, 1.0
60, 105, Directed, 1.0
105, 3288, Directed, 1.0
3288, 175, Directed, 1.0
175, 217, Directed, 1.0
217, 920, Directed, 1.0
920, 60, Directed, 1.0
60, 3620, Directed, 1.0
3620, 443, Directed, 1.0
443, 23, Directed, 1.0
23, 2891, Directed, 1.0
2891, 106, Directed, 1.0
106, 68, Directed, 1.0
68, 45, Directed, 1.0
45, 1638, Directed, 1.0
1638, 5073, Directed, 1.0
5073, 106, Directed, 1.0
106, 200, Directed, 1.0
200, 5080, Directed, 1.0
5080, 5081, Directed, 1.0
5081, 60, Directed, 1.0
60, 121, Directed, 1.0
121, 91, Directed, 1.0
91, 60, Directed, 1.0
60, 1084, Directed, 1.0
1084, 3310, Directed, 1.0
3310, 3319, Directed, 1.0
3319, 103, Directed, 1.0
103, 676, Directed, 1.0
676, 706, Directed, 1.0
706, 2167, Directed, 1.0
2167, 97, Directed, 1.0
97, 105, Directed, 1.0
105, 363, Directed, 1.0
363, 26, Directed, 1.0
26, 1602, Directed, 1.0
1602, 114, Directed, 1.0
114, 77, Directed, 1.0
77, 106, Directed, 1.0
106, 272, Directed, 1.0
272, 4, Directed, 1.0
4, 358, Directed, 1.0
358, 278, Directed, 1.0
278, 364, Directed, 1.0
364, 214, Directed, 1.0
214, 1275, Directed, 1.0
1275, 620, Directed, 1.0
620, 2891, Directed, 1.0
2891, 435, Directed, 1.0
435, 233, Directed, 1.0
233, 47, Directed, 1.0
47, 114, Directed, 1.0
114, 91, Directed, 1.0
91, 261, Directed, 1.0
261, 657, Directed, 1.0
657, 2899, Directed, 1.0
2899, 225, Directed, 1.0
225, 263, Directed, 1.0
263, 60, Directed, 1.0
60, 1949, Directed, 1.0
1949, 687, Directed, 1.0
687, 355, Directed, 1.0
355, 103, Directed, 1.0
103, 599, Directed, 1.0
599, 221, Directed, 1.0
221, 117, Directed, 1.0
117, 495, Directed, 1.0
495, 48, Directed, 1.0
48, 1118, Directed, 1.0
1118, 194, Directed, 1.0
194, 144, Directed, 1.0
144, 101, Directed, 1.0
101, 105, Directed, 1.0
105, 106, Directed, 1.0
106, 69, Directed, 1.0
69, 166, Directed, 1.0
166, 608, Directed, 1.0
608, 5289, Directed, 1.0
5289, 1640, Directed, 1.0
1640, 963, Directed, 1.0
963, 377, Directed, 1.0
377, 60, Directed, 1.0
60, 105, Directed, 1.0
105, 124, Directed, 1.0
124, 871, Directed, 1.0
871, 77, Directed, 1.0
77, 3, Directed, 1.0
3, 57, Directed, 1.0
57, 94, Directed, 1.0
94, 29, Directed, 1.0
29, 514, Directed, 1.0
514, 100, Directed, 1.0
100, 60, Directed, 1.0
60, 655, Directed, 1.0
655, 648, Directed, 1.0
648, 103, Directed, 1.0
103, 360, Directed, 1.0
360, 785, Directed, 1.0
785, 2145, Directed, 1.0
2145, 106, Directed, 1.0
106, 483, Directed, 1.0
483, 283, Directed, 1.0
283, 463, Directed, 1.0
463, 473, Directed, 1.0
473, 476, Directed, 1.0
476, 488, Directed, 1.0
488, 407, Directed, 1.0
407, 117, Directed, 1.0
117, 495, Directed, 1.0
495, 2983, Directed, 1.0
2983, 1470, Directed, 1.0
1470, 61, Directed, 1.0
61, 19, Directed, 1.0
19, 2877, Directed, 1.0
2877, 69, Directed, 1.0
69, 208, Directed, 1.0
208, 45, Directed, 1.0
45, 4178, Directed, 1.0
4178, 3357, Directed, 1.0
3357, 5068, Directed, 1.0
5068, 5071, Directed, 1.0
5071, 4178, Directed, 1.0
4178, 6, Directed, 1.0
6, 2983, Directed, 1.0
2983, 5069, Directed, 1.0
5069, 5070, Directed, 1.0
5070, 61, Directed, 1.0
61, 4178, Directed, 1.0
4178, 91, Directed, 1.0
91, 17, Directed, 1.0
17, 62, Directed, 1.0
62, 102, Directed, 1.0
102, 47, Directed, 1.0
47, 102, Directed, 1.0
102, 604, Directed, 1.0
604, 2259, Directed, 1.0
2259, 102, Directed, 1.0
102, 45, Directed, 1.0
45, 117, Directed, 1.0
117, 495, Directed, 1.0
495, 1102, Directed, 1.0
1102, 85, Directed, 1.0
85, 2924, Directed, 1.0
2924, 74, Directed, 1.0
74, 1118, Directed, 1.0
1118, 194, Directed, 1.0
194, 91, Directed, 1.0
91, 116, Directed, 1.0
116, 57, Directed, 1.0
57, 702, Directed, 1.0
702, 1789, Directed, 1.0
1789, 221, Directed, 1.0
221, 335, Directed, 1.0
335, 44, Directed, 1.0
44, 350, Directed, 1.0
350, 349, Directed, 1.0
349, 2852, Directed, 1.0
2852, 322, Directed, 1.0
322, 577, Directed, 1.0
577, 583, Directed, 1.0
583, 105, Directed, 1.0
105, 4, Directed, 1.0
4, 106, Directed, 1.0
106, 452, Directed, 1.0
452, 1887, Directed, 1.0
1887, 2868, Directed, 1.0
2868, 2876, Directed, 1.0
2876, 577, Directed, 1.0
577, 331, Directed, 1.0
331, 304, Directed, 1.0
304, 355, Directed, 1.0
355, 66, Directed, 1.0
66, 1, Directed, 1.0
1, 310, Directed, 1.0
310, 60, Directed, 1.0
60, 105, Directed, 1.0
105, 100, Directed, 1.0
100, 327, Directed, 1.0
327, 39, Directed, 1.0
39, 354, Directed, 1.0
354, 1463, Directed, 1.0
1463, 4333, Directed, 1.0
4333, 62, Directed, 1.0
62, 236, Directed, 1.0
236, 60, Directed, 1.0
60, 186, Directed, 1.0
186, 613, Directed, 1.0
613, 47, Directed, 1.0
47, 2128, Directed, 1.0
2128, 106, Directed, 1.0
106, 1527, Directed, 1.0
1527, 358, Directed, 1.0
358, 166, Directed, 1.0
166, 271, Directed, 1.0
271, 48, Directed, 1.0
48, 235, Directed, 1.0
235, 1293, Directed, 1.0
1293, 613, Directed, 1.0
613, 47, Directed, 1.0
47, 2128, Directed, 1.0
2128, 60, Directed, 1.0
60, 14, Directed, 1.0
14, 3616, Directed, 1.0
3616, 409, Directed, 1.0
409, 47, Directed, 1.0
47, 1295, Directed, 1.0
1295, 5062, Directed, 1.0
5062, 4333, Directed, 1.0
4333, 358, Directed, 1.0
358, 91, Directed, 1.0
91, 208, Directed, 1.0
208, 737, Directed, 1.0
737, 49, Directed, 1.0
49, 315, Directed, 1.0
315, 106, Directed, 1.0
106, 1527, Directed, 1.0
1527, 358, Directed, 1.0
358, 47, Directed, 1.0
47, 5066, Directed, 1.0
5066, 358, Directed, 1.0
358, 110, Directed, 1.0
110, 49, Directed, 1.0
49, 91, Directed, 1.0
91, 583, Directed, 1.0
583, 105, Directed, 1.0
105, 45, Directed, 1.0
45, 117, Directed, 1.0
117, 1173, Directed, 1.0
1173, 106, Directed, 1.0
106, 1527, Directed, 1.0
1527, 358, Directed, 1.0
358, 215, Directed, 1.0
215, 5063, Directed, 1.0
5063, 942, Directed, 1.0
942, 77, Directed, 1.0
77, 268, Directed, 1.0
268, 277, Directed, 1.0
277, 281, Directed, 1.0
281, 49, Directed, 1.0
49, 32, Directed, 1.0
32, 350, Directed, 1.0
350, 238, Directed, 1.0
238, 942, Directed, 1.0
942, 91, Directed, 1.0
91, 791, Directed, 1.0
791, 93, Directed, 1.0
93, 97, Directed, 1.0
97, 1463, Directed, 1.0
1463, 4333, Directed, 1.0
4333, 106, Directed, 1.0
106, 1527, Directed, 1.0
1527, 726, Directed, 1.0
726, 358, Directed, 1.0
358, 77, Directed, 1.0
77, 334, Directed, 1.0
334, 45, Directed, 1.0
45, 583, Directed, 1.0
583, 105, Directed, 1.0
105, 9, Directed, 1.0
9, 1463, Directed, 1.0
1463, 117, Directed, 1.0
117, 677, Directed, 1.0
677, 62, Directed, 1.0
62, 10, Directed, 1.0
10, 2202, Directed, 1.0
2202, 613, Directed, 1.0
613, 47, Directed, 1.0
47, 2128, Directed, 1.0
2128, 60, Directed, 1.0
60, 14, Directed, 1.0
14, 3616, Directed, 1.0
3616, 409, Directed, 1.0
409, 47, Directed, 1.0
47, 1295, Directed, 1.0
1295, 77, Directed, 1.0
77, 117, Directed, 1.0
117, 4659, Directed, 1.0
4659, 272, Directed, 1.0
272, 4, Directed, 1.0
4, 10, Directed, 1.0
10, 91, Directed, 1.0
91, 208, Directed, 1.0
208, 106, Directed, 1.0
106, 1679, Directed, 1.0
1679, 82, Directed, 1.0
82, 2417, Directed, 1.0
2417, 47, Directed, 1.0
47, 117, Directed, 1.0
117, 785, Directed, 1.0
785, 60, Directed, 1.0
60, 561, Directed, 1.0
561, 1910, Directed, 1.0
1910, 82, Directed, 1.0
82, 44, Directed, 1.0
44, 349, Directed, 1.0
349, 45, Directed, 1.0
45, 18, Directed, 1.0
18, 831, Directed, 1.0
831, 62, Directed, 1.0
62, 351, Directed, 1.0
351, 5067, Directed, 1.0
5067, 602, Directed, 1.0
602, 61, Directed, 1.0
61, 1371, Directed, 1.0
1371, 2264, Directed, 1.0
2264, 47, Directed, 1.0
47, 540, Directed, 1.0
540, 90, Directed, 1.0
90, 61, Directed, 1.0
61, 48, Directed, 1.0
48, 2866, Directed, 1.0
2866, 751, Directed, 1.0
751, 1090, Directed, 1.0
1090, 28, Directed, 1.0
28, 60, Directed, 1.0
60, 954, Directed, 1.0
954, 1558, Directed, 1.0
1558, 166, Directed, 1.0
166, 318, Directed, 1.0
318, 97, Directed, 1.0
97, 2248, Directed, 1.0
2248, 47, Directed, 1.0
47, 1686, Directed, 1.0
1686, 114, Directed, 1.0
114, 91, Directed, 1.0
91, 2536, Directed, 1.0
2536, 124, Directed, 1.0
124, 604, Directed, 1.0
604, 1669, Directed, 1.0
1669, 62, Directed, 1.0
62, 701, Directed, 1.0
701, 5064, Directed, 1.0
5064, 77, Directed, 1.0
77, 3918, Directed, 1.0
3918, 39, Directed, 1.0
39, 60, Directed, 1.0
60, 354, Directed, 1.0
354, 166, Directed, 1.0
166, 2406, Directed, 1.0
2406, 464, Directed, 1.0
464, 113, Directed, 1.0
113, 710, Directed, 1.0
710, 1986, Directed, 1.0
1986, 5065, Directed, 1.0
5065, 47, Directed, 1.0
47, 891, Directed, 1.0
891, 2995, Directed, 1.0
2995, 62, Directed, 1.0
62, 60, Directed, 1.0
60, 361, Directed, 1.0
361, 751, Directed, 1.0
751, 441, Directed, 1.0
441, 758, Directed, 1.0
758, 1789, Directed, 1.0
1789, 1323, Directed, 1.0
1323, 5052, Directed, 1.0
5052, 4, Directed, 1.0
4, 106, Directed, 1.0
106, 540, Directed, 1.0
540, 52, Directed, 1.0
52, 758, Directed, 1.0
758, 284, Directed, 1.0
284, 1243, Directed, 1.0
1243, 39, Directed, 1.0
39, 738, Directed, 1.0
738, 746, Directed, 1.0
746, 11, Directed, 1.0
11, 998, Directed, 1.0
998, 1012, Directed, 1.0
1012, 106, Directed, 1.0
106, 200, Directed, 1.0
200, 1370, Directed, 1.0
1370, 274, Directed, 1.0
274, 1264, Directed, 1.0
1264, 274, Directed, 1.0
274, 553, Directed, 1.0
553, 5051, Directed, 1.0
5051, 5053, Directed, 1.0
5053, 60, Directed, 1.0
60, 398, Directed, 1.0
398, 91, Directed, 1.0
91, 60, Directed, 1.0
60, 758, Directed, 1.0
758, 60, Directed, 1.0
60, 595, Directed, 1.0
595, 733, Directed, 1.0
733, 91, Directed, 1.0
91, 452, Directed, 1.0
452, 1571, Directed, 1.0
1571, 5055, Directed, 1.0
5055, 5056, Directed, 1.0
5056, 736, Directed, 1.0
736, 730, Directed, 1.0
730, 241, Directed, 1.0
241, 60, Directed, 1.0
60, 914, Directed, 1.0
914, 97, Directed, 1.0
97, 117, Directed, 1.0
117, 1243, Directed, 1.0
1243, 621, Directed, 1.0
621, 60, Directed, 1.0
60, 1012, Directed, 1.0
1012, 91, Directed, 1.0
91, 74, Directed, 1.0
74, 261, Directed, 1.0
261, 3772, Directed, 1.0
3772, 287, Directed, 1.0
287, 33, Directed, 1.0
33, 1270, Directed, 1.0
1270, 5050, Directed, 1.0
5050, 5057, Directed, 1.0
5057, 945, Directed, 1.0
945, 47, Directed, 1.0
47, 5058, Directed, 1.0
5058, 62, Directed, 1.0
62, 797, Directed, 1.0
797, 61, Directed, 1.0
61, 77, Directed, 1.0
77, 785, Directed, 1.0
785, 39, Directed, 1.0
39, 60, Directed, 1.0
60, 810, Directed, 1.0
810, 834, Directed, 1.0
834, 61, Directed, 1.0
61, 214, Directed, 1.0
214, 117, Directed, 1.0
117, 302, Directed, 1.0
302, 456, Directed, 1.0
456, 106, Directed, 1.0
106, 621, Directed, 1.0
621, 74, Directed, 1.0
74, 287, Directed, 1.0
287, 33, Directed, 1.0
33, 1270, Directed, 1.0
1270, 47, Directed, 1.0
47, 5050, Directed, 1.0
5050, 483, Directed, 1.0
483, 1323, Directed, 1.0
1323, 5052, Directed, 1.0
5052, 1264, Directed, 1.0
1264, 274, Directed, 1.0
274, 1321, Directed, 1.0
1321, 1275, Directed, 1.0
1275, 97, Directed, 1.0
97, 1012, Directed, 1.0
1012, 91, Directed, 1.0
91, 9, Directed, 1.0
9, 341, Directed, 1.0
341, 830, Directed, 1.0
830, 511, Directed, 1.0
511, 82, Directed, 1.0
82, 9, Directed, 1.0
9, 224, Directed, 1.0
224, 1278, Directed, 1.0
1278, 117, Directed, 1.0
117, 271, Directed, 1.0
271, 1421, Directed, 1.0
1421, 738, Directed, 1.0
738, 2142, Directed, 1.0
2142, 1370, Directed, 1.0
1370, 274, Directed, 1.0
274, 660, Directed, 1.0
660, 5054, Directed, 1.0
5054, 5060, Directed, 1.0
5060, 166, Directed, 1.0
166, 1525, Directed, 1.0
1525, 606, Directed, 1.0
606, 738, Directed, 1.0
738, 5055, Directed, 1.0
5055, 77, Directed, 1.0
77, 1044, Directed, 1.0
1044, 91, Directed, 1.0
91, 9, Directed, 1.0
9, 341, Directed, 1.0
341, 33, Directed, 1.0
33, 12, Directed, 1.0
12, 84, Directed, 1.0
84, 60, Directed, 1.0
60, 3672, Directed, 1.0
3672, 1113, Directed, 1.0
1113, 186, Directed, 1.0
186, 626, Directed, 1.0
626, 763, Directed, 1.0
763, 727, Directed, 1.0
727, 758, Directed, 1.0
758, 60, Directed, 1.0
60, 498, Directed, 1.0
498, 261, Directed, 1.0
261, 452, Directed, 1.0
452, 820, Directed, 1.0
820, 758, Directed, 1.0
758, 5059, Directed, 1.0
5059, 759, Directed, 1.0
759, 241, Directed, 1.0
241, 902, Directed, 1.0
902, 49, Directed, 1.0
49, 738, Directed, 1.0
738, 111, Directed, 1.0
111, 140, Directed, 1.0
140, 261, Directed, 1.0
261, 1804, Directed, 1.0
1804, 16, Directed, 1.0
16, 114, Directed, 1.0
114, 62, Directed, 1.0
62, 272, Directed, 1.0
272, 60, Directed, 1.0
60, 758, Directed, 1.0
758, 294, Directed, 1.0
294, 45, Directed, 1.0
45, 3815, Directed, 1.0
3815, 1323, Directed, 1.0
1323, 5052, Directed, 1.0
5052, 1234, Directed, 1.0
1234, 5061, Directed, 1.0
5061, 241, Directed, 1.0
241, 738, Directed, 1.0
738, 91, Directed, 1.0
91, 9, Directed, 1.0
9, 902, Directed, 1.0
902, 752, Directed, 1.0
752, 166, Directed, 1.0
166, 1653, Directed, 1.0
1653, 584, Directed, 1.0
584, 9, Directed, 1.0
9, 3774, Directed, 1.0
3774, 47, Directed, 1.0
47, 113, Directed, 1.0
113, 2228, Directed, 1.0
2228, 361, Directed, 1.0
361, 61, Directed, 1.0
61, 49, Directed, 1.0
49, 52, Directed, 1.0
52, 171, Directed, 1.0
171, 48, Directed, 1.0
48, 281, Directed, 1.0
281, 946, Directed, 1.0
946, 11, Directed, 1.0
11, 60, Directed, 1.0
60, 758, Directed, 1.0
758, 103, Directed, 1.0
103, 599, Directed, 1.0
599, 633, Directed, 1.0
633, 583, Directed, 1.0
583, 3068, Directed, 1.0
3068, 1987, Directed, 1.0
1987, 859, Directed, 1.0
859, 842, Directed, 1.0
842, 105, Directed, 1.0
105, 845, Directed, 1.0
845, 3549, Directed, 1.0
3549, 1987, Directed, 1.0
1987, 3060, Directed, 1.0
3060, 3066, Directed, 1.0
3066, 3062, Directed, 1.0
3062, 241, Directed, 1.0
241, 97, Directed, 1.0
97, 583, Directed, 1.0
583, 117, Directed, 1.0
117, 352, Directed, 1.0
352, 802, Directed, 1.0
802, 28, Directed, 1.0
28, 62, Directed, 1.0
62, 147, Directed, 1.0
147, 845, Directed, 1.0
845, 47, Directed, 1.0
47, 136, Directed, 1.0
136, 23, Directed, 1.0
23, 105, Directed, 1.0
105, 138, Directed, 1.0
138, 77, Directed, 1.0
77, 42, Directed, 1.0
42, 91, Directed, 1.0
91, 267, Directed, 1.0
267, 1710, Directed, 1.0
1710, 60, Directed, 1.0
60, 5049, Directed, 1.0
5049, 194, Directed, 1.0
194, 144, Directed, 1.0
144, 3060, Directed, 1.0
3060, 791, Directed, 1.0
791, 918, Directed, 1.0
918, 114, Directed, 1.0
114, 91, Directed, 1.0
91, 360, Directed, 1.0
360, 785, Directed, 1.0
785, 2145, Directed, 1.0
2145, 106, Directed, 1.0
106, 483, Directed, 1.0
483, 283, Directed, 1.0
283, 463, Directed, 1.0
463, 473, Directed, 1.0
473, 476, Directed, 1.0
476, 488, Directed, 1.0
488, 100, Directed, 1.0
100, 60, Directed, 1.0
60, 655, Directed, 1.0
655, 648, Directed, 1.0
648, 103, Directed, 1.0
103, 166, Directed, 1.0
166, 175, Directed, 1.0
175, 97, Directed, 1.0
97, 117, Directed, 1.0
117, 546, Directed, 1.0
546, 1216, Directed, 1.0
1216, 114, Directed, 1.0
114, 91, Directed, 1.0
91, 19, Directed, 1.0
19, 635, Directed, 1.0
635, 106, Directed, 1.0
106, 659, Directed, 1.0
659, 366, Directed, 1.0
366, 147, Directed, 1.0
147, 571, Directed, 1.0
571, 49, Directed, 1.0
49, 269, Directed, 1.0
269, 845, Directed, 1.0
845, 47, Directed, 1.0
47, 138, Directed, 1.0
138, 60, Directed, 1.0
60, 5049, Directed, 1.0
5049, 140, Directed, 1.0
140, 166, Directed, 1.0
166, 267, Directed, 1.0
267, 1797, Directed, 1.0
1797, 454, Directed, 1.0
454, 48, Directed, 1.0
48, 608, Directed, 1.0
608, 2282, Directed, 1.0
2282, 154, Directed, 1.0
154, 227, Directed, 1.0
227, 335, Directed, 1.0
335, 526, Directed, 1.0
526, 168, Directed, 1.0
168, 61, Directed, 1.0
61, 77, Directed, 1.0
77, 113, Directed, 1.0
113, 710, Directed, 1.0
710, 2171, Directed, 1.0
2171, 3360, Directed, 1.0
3360, 5289, Directed, 1.0
5289, 62, Directed, 1.0
62, 105, Directed, 1.0
105, 9, Directed, 1.0
9, 2167, Directed, 1.0
2167, 48, Directed, 1.0
48, 3811, Directed, 1.0
3811, 1797, Directed, 1.0
1797, 60, Directed, 1.0
60, 5049, Directed, 1.0
5049, 194, Directed, 1.0
194, 882, Directed, 1.0
882, 45, Directed, 1.0
45, 4878, Directed, 1.0
4878, 154, Directed, 1.0
154, 6, Directed, 1.0
6, 227, Directed, 1.0
227, 454, Directed, 1.0
454, 630, Directed, 1.0
630, 61, Directed, 1.0
61, 77, Directed, 1.0
77, 84, Directed, 1.0
84, 60, Directed, 1.0
60, 5049, Directed, 1.0
5049, 140, Directed, 1.0
140, 77, Directed, 1.0
77, 2551, Directed, 1.0
2551, 1073, Directed, 1.0
1073, 413, Directed, 1.0
413, 154, Directed, 1.0
154, 377, Directed, 1.0
377, 47, Directed, 1.0
47, 178, Directed, 1.0
178, 168, Directed, 1.0
168, 483, Directed, 1.0
483, 476, Directed, 1.0
476, 488, Directed, 1.0
488, 60, Directed, 1.0
60, 2145, Directed, 1.0
2145, 91, Directed, 1.0
91, 514, Directed, 1.0
514, 9, Directed, 1.0
9, 712, Directed, 1.0
712, 47, Directed, 1.0
47, 742, Directed, 1.0
742, 845, Directed, 1.0
845, 47, Directed, 1.0
47, 138, Directed, 1.0
138, 48, Directed, 1.0
48, 173, Directed, 1.0
173, 267, Directed, 1.0
267, 751, Directed, 1.0
751, 1710, Directed, 1.0
1710, 47, Directed, 1.0
47, 1887, Directed, 1.0
1887, 166, Directed, 1.0
166, 1172, Directed, 1.0
1172, 1797, Directed, 1.0
1797, 60, Directed, 1.0
60, 2005, Directed, 1.0
2005, 103, Directed, 1.0
103, 599, Directed, 1.0
599, 3, Directed, 1.0
3, 246, Directed, 1.0
246, 57, Directed, 1.0
57, 94, Directed, 1.0
94, 29, Directed, 1.0
29, 436, Directed, 1.0
436, 62, Directed, 1.0
62, 472, Directed, 1.0
472, 99, Directed, 1.0
99, 272, Directed, 1.0
272, 462, Directed, 1.0
462, 48, Directed, 1.0
48, 2236, Directed, 1.0
2236, 62, Directed, 1.0
62, 5048, Directed, 1.0
5048, 813, Directed, 1.0
813, 530, Directed, 1.0
530, 77, Directed, 1.0
77, 113, Directed, 1.0
113, 1197, Directed, 1.0
1197, 828, Directed, 1.0
828, 5289, Directed, 1.0
5289, 1640, Directed, 1.0
1640, 963, Directed, 1.0
963, 377, Directed, 1.0
377, 60, Directed, 1.0
60, 105, Directed, 1.0
105, 102, Directed, 1.0
102, 45, Directed, 1.0
45, 3918, Directed, 1.0
3918, 97, Directed, 1.0
97, 5046, Directed, 1.0
5046, 102, Directed, 1.0
102, 1118, Directed, 1.0
1118, 499, Directed, 1.0
499, 9, Directed, 1.0
9, 5289, Directed, 1.0
5289, 1640, Directed, 1.0
1640, 963, Directed, 1.0
963, 113, Directed, 1.0
113, 377, Directed, 1.0
377, 828, Directed, 1.0
828, 1100, Directed, 1.0
1100, 377, Directed, 1.0
377, 964, Directed, 1.0
964, 74, Directed, 1.0
74, 102, Directed, 1.0
102, 612, Directed, 1.0
612, 85, Directed, 1.0
85, 102, Directed, 1.0
102, 612, Directed, 1.0
612, 1842, Directed, 1.0
1842, 261, Directed, 1.0
261, 1336, Directed, 1.0
1336, 518, Directed, 1.0
518, 116, Directed, 1.0
116, 102, Directed, 1.0
102, 1525, Directed, 1.0
1525, 80, Directed, 1.0
80, 17, Directed, 1.0
17, 1136, Directed, 1.0
1136, 1842, Directed, 1.0
1842, 62, Directed, 1.0
62, 80, Directed, 1.0
80, 813, Directed, 1.0
813, 62, Directed, 1.0
62, 5048, Directed, 1.0
5048, 5045, Directed, 1.0
5045, 69, Directed, 1.0
69, 79, Directed, 1.0
79, 364, Directed, 1.0
364, 717, Directed, 1.0
717, 60, Directed, 1.0
60, 4788, Directed, 1.0
4788, 261, Directed, 1.0
261, 3110, Directed, 1.0
3110, 227, Directed, 1.0
227, 456, Directed, 1.0
456, 34, Directed, 1.0
34, 828, Directed, 1.0
828, 467, Directed, 1.0
467, 74, Directed, 1.0
74, 377, Directed, 1.0
377, 464, Directed, 1.0
464, 261, Directed, 1.0
261, 91, Directed, 1.0
91, 0, Directed, 1.0
0, 4549, Directed, 1.0
4549, 499, Directed, 1.0
499, 2983, Directed, 1.0
2983, 102, Directed, 1.0
102, 612, Directed, 1.0
612, 1038, Directed, 1.0
1038, 19, Directed, 1.0
19, 91, Directed, 1.0
91, 74, Directed, 1.0
74, 444, Directed, 1.0
444, 1936, Directed, 1.0
1936, 62, Directed, 1.0
62, 0, Directed, 1.0
0, 472, Directed, 1.0
472, 61, Directed, 1.0
61, 6, Directed, 1.0
6, 102, Directed, 1.0
102, 612, Directed, 1.0
612, 2236, Directed, 1.0
2236, 62, Directed, 1.0
62, 5048, Directed, 1.0
5048, 2524, Directed, 1.0
2524, 116, Directed, 1.0
116, 246, Directed, 1.0
246, 360, Directed, 1.0
360, 573, Directed, 1.0
573, 658, Directed, 1.0
658, 106, Directed, 1.0
106, 483, Directed, 1.0
483, 283, Directed, 1.0
283, 463, Directed, 1.0
463, 473, Directed, 1.0
473, 476, Directed, 1.0
476, 488, Directed, 1.0
488, 100, Directed, 1.0
100, 60, Directed, 1.0
60, 655, Directed, 1.0
655, 648, Directed, 1.0
648, 103, Directed, 1.0
103, 31, Directed, 1.0
31, 483, Directed, 1.0
483, 283, Directed, 1.0
283, 45, Directed, 1.0
45, 1729, Directed, 1.0
1729, 106, Directed, 1.0
106, 5289, Directed, 1.0
5289, 1640, Directed, 1.0
1640, 963, Directed, 1.0
963, 77, Directed, 1.0
77, 42, Directed, 1.0
42, 91, Directed, 1.0
91, 5047, Directed, 1.0
5047, 603, Directed, 1.0
603, 60, Directed, 1.0
60, 26, Directed, 1.0
26, 1619, Directed, 1.0
1619, 69, Directed, 1.0
69, 166, Directed, 1.0
166, 610, Directed, 1.0
610, 39, Directed, 1.0
39, 154, Directed, 1.0
154, 2480, Directed, 1.0
2480, 278, Directed, 1.0
278, 19, Directed, 1.0
19, 91, Directed, 1.0
91, 9, Directed, 1.0
9, 742, Directed, 1.0
742, 62, Directed, 1.0
62, 269, Directed, 1.0
269, 221, Directed, 1.0
221, 48, Directed, 1.0
48, 333, Directed, 1.0
333, 62, Directed, 1.0
62, 194, Directed, 1.0
194, 47, Directed, 1.0
47, 659, Directed, 1.0
659, 366, Directed, 1.0
366, 1626, Directed, 1.0
1626, 62, Directed, 1.0
